funds_account,stat_time_day,total_deposit_amount,total_withdraw_amount,assets_start,assets_end,in,out,rate,pro_in,pro_ot
61860188,2019-03-12,71565.0,82289.0,0.0,9447.01,71565.0,91736.01,1.2818557954307273,0.0,0.0
61860258,2018-06-25,0.0,19541.0,16033.96,9161.84,16033.96,28702.84,1.7901279534188685,0.0,0.0
61860298,2018-06-25,0.0,25965.0,25397.86,0.0,25397.86,25965.0,1.022330227822344,0.0,0.0
61860308,2019-05-06,31939.0,41408.0,0.0,3785.13,31939.0,45193.13,1.4149826231253326,0.0,0.0
61860328,2018-07-27,47508.0,81880.0,21226.63,402.3,68734.63,82282.3,1.1971010828166238,0.0,0.0
61860368,2018-07-03,14783.0,14188.0,251.27,3148.7,15034.27,17336.7,1.15314544703534,0.0,0.0
61860398,2018-06-26,0.0,8500.0,15212.95,19887.0,15212.95,28387.0,1.8659760270033097,0.0,0.0
61860498,2018-06-26,0.0,23120.0,13731.98,10923.2,13731.98,46663.2,3.398140690563196,0.0,12620.0
61860658,2019-05-14,15100.0,16158.0,0.0,0.0,15100.0,16158.0,1.0700662251655628,0.0,0.0
61860688,2018-06-21,20000.0,30000.0,18035.32,21254.77,38035.32,51254.770000000004,1.3475572178701272,0.0,0.0
61860768,2018-07-03,0.0,12852.0,14964.17,0.0,14964.17,12852.0,0.85885150997349,0.0,0.0
61860798,2018-07-24,0.0,5000.0,16903.22,17235.69,16903.22,22235.69,1.3154706618028988,0.0,0.0
61860988,2018-06-28,0.0,31145.0,41835.86,9370.64,41835.86,40515.64,0.9684428621761331,0.0,0.0
61861168,2018-06-28,0.0,23145.0,19440.44,0.0,19440.44,23145.0,1.1905594729337403,0.0,0.0
61861388,2018-07-05,15500.0,12506.0,0.0,12462.79,15500.0,24968.79,1.6108896774193548,0.0,0.0
61861808,2018-06-22,3987.0,16563.0,11743.59,10352.98,15730.59,26915.98,1.7110597886029704,0.0,0.0
61861868,2018-09-05,25002.0,33282.0,10514.77,16011.49,35516.770000000004,49293.49,1.3878933810704068,0.0,0.0
61861878,2018-06-22,5000.0,42000.0,28737.16,24002.94,33737.16,66002.94,1.9563869632180064,0.0,0.0
61862008,2018-06-25,0.0,2566.0,4533.74,2160.0,4533.74,4726.0,1.0424064900060437,0.0,0.0
61862088,2018-06-25,0.0,25623.0,21779.63,2863.48,21779.63,28486.48,1.3079414113095584,0.0,0.0
61862128,2018-06-27,9300.0,11940.0,18618.42,13025.32,27918.42,24965.32,0.8942239567998476,0.0,0.0
61862218,2018-08-09,0.0,10000.0,10000.0,0.0,10000.0,10000.0,1.0,0.0,0.0
61862508,2018-07-19,0.0,10001.0,16302.99,18519.43,16302.99,28520.43,1.7493987299262284,0.0,0.0
61862598,2018-08-06,0.0,10000.0,10784.84,15136.92,10784.84,25136.92,2.3307642950660368,0.0,0.0
61862618,2018-06-27,0.0,84290.0,48840.0,0.0,48840.0,84290.0,1.725839475839476,0.0,0.0
61863718,2018-08-09,4056.0,3043.0,2542.67,3078.62,6598.67,6121.62,0.9277051284577044,0.0,0.0
61864298,2018-09-11,25787.0,6967.0,34372.44,60430.35,60159.44,67397.35,1.1203121239160472,0.0,0.0
61864328,2018-06-29,12855.0,18000.0,32992.49,44472.31,45847.49,62472.31,1.362611344699568,0.0,0.0
61864688,2018-06-26,54758.0,59913.0,11285.77,19313.78,66043.77,79226.78,1.1996101979036022,0.0,0.0
61865108,2019-03-05,47580.0,26679.0,0.0,37982.1,47580.0,64661.1,1.358997477931904,0.0,0.0
61865188,2018-07-10,0.0,20000.0,59774.56,41682.87,59774.56,61682.87,1.031925119984154,0.0,0.0
61865578,2018-06-26,0.0,2199.0,2198.87,0.0,2198.87,2199.0,1.0000591212759282,0.0,0.0
61865988,2018-06-27,81047.0,76713.0,1675.0,8641.98,82722.0,85354.98,1.0318292594473053,0.0,0.0
61866078,2018-06-27,5001.0,10000.0,9482.28,17970.21,14483.28,27970.21,1.9312068813141774,0.0,0.0
61866618,2018-12-27,33357.0,65020.0,21398.34,390.0,54755.34,65410.0,1.1945866832349137,0.0,0.0
61866688,2018-07-10,16350.0,1000.0,4043.73,23236.38,20393.73,24236.38,1.1884231084750068,0.0,0.0
61866768,2018-07-10,0.0,18151.0,18150.99,0.0,18150.99,18151.0,1.0000005509341363,0.0,0.0
61866918,2018-06-29,0.0,17000.0,10266.83,8381.05,10266.83,25381.05,2.4721408652914287,0.0,0.0
61867068,2018-06-26,0.0,35000.0,58730.06,27747.69,58730.06,62747.69,1.0684084095946778,0.0,0.0
61867398,2019-01-18,14000.0,31650.0,21000.1,18305.51,35000.1,49955.509999999995,1.4272962077251208,0.0,0.0
61867618,2018-06-26,0.0,28000.0,38495.21,14775.22,38495.21,42775.22,1.1111829237975324,0.0,0.0
61867758,2018-06-26,148480.0,148893.0,0.0,5503.55,148480.0,154396.55,1.0398474542025862,0.0,0.0
61867858,2018-08-17,41000.0,4608.0,3933.28,38477.66,44933.28,43085.66,0.9588808117279666,0.0,0.0
61867888,2018-06-26,78950.0,64607.0,0.0,12533.15,78950.0,77140.15,0.977075997466751,0.0,0.0
61867988,2019-07-11,1000.0,625.0,0.0,0.0,1000.0,625.0,0.625,0.0,0.0
61868068,2018-07-25,0.0,12000.0,8895.38,9466.81,8895.38,21466.809999999998,2.413253846378682,0.0,0.0
61868288,2018-10-19,0.0,21124.0,20659.56,0.0,20659.56,21124.0,1.0224806336630596,0.0,0.0
61868718,2018-08-02,8000.0,5000.0,13092.97,17848.6,21092.97,22848.6,1.0832329444359896,0.0,0.0
61868768,2018-07-10,19500.0,2234.0,8670.3,20034.21,28170.3,22268.21,0.7904853693428895,0.0,0.0
61868788,2018-06-26,4350.0,15625.0,10980.94,0.0,15330.94,15625.0,1.019180819962768,0.0,0.0
61868978,2018-06-26,0.0,10000.0,9100.55,4798.64,9100.55,14798.64,1.626125893489954,0.0,0.0
61869058,2018-06-26,194999.0,219536.0,22126.44,32437.69,217125.44,251973.69,1.1604982354900466,0.0,0.0
61869108,2019-06-21,30000.0,10000.0,0.0,13511.84,30000.0,23511.84,0.783728,0.0,0.0
61869198,2018-06-29,66835.0,57010.0,69321.56,91218.03,136156.56,148228.03,1.088658746960117,0.0,0.0
61869378,2018-06-28,0.0,7000.0,9498.27,1109.83,9498.27,8109.83,0.8538218012332772,0.0,0.0
61870068,2018-10-22,8445.0,6200.0,0.0,6914.94,8445.0,13114.939999999999,1.5529828300769684,0.0,0.0
61870158,2018-06-28,0.0,71128.0,65204.07,10024.99,65204.07,81152.99,1.2446000686766947,0.0,0.0
61870468,2018-08-30,0.0,12048.0,12636.2,0.0,12636.2,12048.0,0.9534511957708804,0.0,0.0
61870498,2018-06-28,0.0,15000.0,54160.16,54455.66,54160.16,69455.66,1.282412385783203,0.0,0.0
61870558,2018-07-10,34000.0,35279.0,7599.01,18183.32,41599.01,53462.32,1.2851825079491073,0.0,0.0
61870618,2018-06-28,0.0,12523.0,12417.54,0.0,12417.54,12523.0,1.0084928254710674,0.0,0.0
61870668,2018-06-28,25500.0,17000.0,0.0,14766.41,25500.0,31766.41,1.245741568627451,0.0,0.0
61870798,2018-10-02,25500.0,22000.0,0.0,16054.29,25500.0,38054.29,1.4923250980392158,0.0,0.0
61870858,2018-07-13,0.0,10000.0,18034.56,20965.15,18034.56,30965.15,1.7169894912878385,0.0,0.0
61871328,2018-07-04,7500.0,10223.0,7860.38,16135.63,15360.380000000001,26358.629999999997,1.7160141871490155,0.0,0.0
61871478,2018-06-28,155152.0,19000.0,20663.2,172365.67,175815.2,191365.67,1.0884478133858733,0.0,0.0
61871578,2018-07-04,9962.0,45690.0,52870.18,5.81,62832.18,45695.81,0.727267619872492,0.0,0.0
61871668,2018-07-19,2054.0,2054.0,21733.67,23653.67,23787.67,25707.67,1.0807140842293508,0.0,0.0
61871728,2018-08-06,0.0,2941.0,3118.97,0.0,3118.97,2941.0,0.9429394960515812,0.0,0.0
61871798,2018-07-10,500.0,3250.0,11230.87,10444.92,11730.87,13694.92,1.1674257748999008,0.0,0.0
61871808,2018-07-06,600.0,23900.0,23747.74,13068.63,24347.74,36968.63,1.5183598149150597,0.0,0.0
61872178,2018-07-06,44913.0,9900.0,29.35,5.87,44942.35,9905.87,0.2204128177543008,0.0,0.0
61872418,2018-08-07,0.0,11000.0,16963.91,1266.93,16963.91,12266.93,0.7231192572938668,0.0,0.0
61872468,2019-10-23,38168.0,11121.0,0.0,27065.17,38168.0,38186.17,1.0004760532383148,0.0,0.0
61872558,2018-07-04,55100.0,82800.0,30652.08,22451.48,85752.08,105251.48,1.2273927349633966,0.0,0.0
61872658,2018-09-18,6110.0,128.0,183.49,0.0,6293.49,128.0,0.020338476743428528,0.0,0.0
61872678,2018-10-26,10800.0,9462.0,0.0,0.0,10800.0,9462.0,0.8761111111111111,0.0,0.0
61872828,2018-07-23,71000.0,128000.0,125475.78,184842.82,196475.78,312842.82,1.5922716784735502,0.0,0.0
61872958,2018-07-11,2771.0,5542.0,11971.08,10399.03,14742.08,15941.03,1.0813284149862163,0.0,0.0
61873168,2018-07-03,8000.0,20200.0,7865.22,8779.03,15865.220000000001,28979.03,1.8265759945339552,0.0,0.0
61873198,2018-06-29,90000.0,88019.0,19547.47,26202.55,109547.47,114221.55,1.042667165202446,0.0,0.0
61873258,2018-07-04,5000.0,4000.0,8311.54,1085.94,13311.54,5085.9400000000005,0.3820699934042192,0.0,0.0
61873468,2018-07-13,0.0,15000.0,40669.59,32689.26,40669.59,47689.259999999995,1.172602428497558,0.0,0.0
61873908,2018-10-22,0.0,20436.0,20485.28,0.0,20485.28,20436.0,0.9975943702014325,0.0,0.0
61874058,2018-07-19,0.0,5016.0,3724.45,0.0,3724.45,5016.0,1.3467760340452954,0.0,0.0
61874428,2018-07-19,2800.0,13500.0,14863.96,13324.43,17663.96,26824.43,1.5185966227278596,0.0,0.0
61874478,2019-12-19,10480.0,7000.0,0.0,3462.64,10480.0,10462.64,0.9983435114503816,0.0,0.0
61874558,2018-07-16,22400.0,42356.0,47319.64,37527.23,69719.64,79883.23000000001,1.1457780045909591,0.0,0.0
61874568,2018-07-05,24300.0,32300.0,29674.33,35372.86,53974.33,67672.86,1.2537971291167487,0.0,0.0
61874688,2018-07-04,21200.0,34905.0,21941.38,12037.8,43141.380000000005,46942.8,1.0881154010372407,0.0,0.0
61874708,2018-07-03,80000.0,60845.0,0.0,21280.43,80000.0,82125.43,1.026567875,0.0,0.0
61874908,2018-08-01,0.0,13507.0,14106.29,3090.0,14106.29,16597.0,1.1765673327288748,0.0,0.0
61874918,2018-08-03,0.0,7001.0,8687.75,3511.14,8687.75,10512.14,1.209995683577451,0.0,0.0
61874978,2018-07-10,291.0,5776.0,9712.75,0.0,10003.75,5776.0,0.5773834811945521,0.0,0.0
61875058,2019-09-27,6430.0,6415.0,0.0,0.0,6430.0,6415.0,0.9976671850699844,0.0,0.0
61875118,2018-07-06,15000.0,41195.0,25050.16,0.0,40050.16,41195.0,1.0285851542166122,0.0,0.0
61875288,2018-07-13,60640.0,69622.0,13001.09,14415.91,73641.09,84037.91,1.1411823209026375,0.0,0.0
61875378,2018-08-01,0.0,13223.0,13225.02,0.0,13225.02,13223.0,0.999847259210194,0.0,0.0
61875428,2018-07-19,50.0,11157.0,22961.22,23435.46,23011.22,34592.46,1.5032866575522723,0.0,0.0
61875968,2018-07-05,20800.0,28000.0,0.0,8608.42,20800.0,36608.42,1.7600201923076921,0.0,0.0
61875978,2018-07-10,320000.0,392300.0,40526.16,26281.27,360526.16000000003,418581.27,1.1610288418460397,0.0,0.0
61875998,2018-07-20,24500.0,24619.0,20861.77,24952.56,45361.770000000004,49571.56,1.0928048001654256,0.0,0.0
61876268,2018-08-29,8940.0,20100.0,9771.14,6798.75,18711.14,26898.75,1.4375794312906642,0.0,0.0
61876328,2018-07-04,20000.0,90485.0,44783.58,0.0,64783.58,90485.0,1.396727380610951,0.0,0.0
61876418,2018-07-12,21400.0,21000.0,18209.16,21491.71,39609.16,42491.71,1.0727748328921896,0.0,0.0
61876498,2018-07-04,12000.0,40800.0,27561.54,10292.76,39561.54,51092.76,1.2914755087895973,0.0,0.0
61876508,2018-07-17,114800.0,178287.0,66960.82,-7.79,181760.82,178279.21,0.9808451018211735,0.0,0.0
61876568,2018-07-10,0.0,70000.0,84702.95,22749.99,84702.95,92749.99,1.0950030665992154,0.0,0.0
61876578,2018-07-03,0.0,9600.0,12137.71,0.0,12137.71,9600.0,0.7909234938056685,0.0,0.0
61876818,2019-01-02,0.0,16599.0,29573.34,18707.64,29573.34,35306.64,1.1938671790200228,0.0,0.0
61876888,2018-07-10,15000.0,16160.0,-6.18,3.19,14993.82,16163.19,1.077990131934357,0.0,0.0
61876908,2018-10-19,0.0,3298.0,11003.46,21368.94,11003.46,24666.94,2.2417439605360494,0.0,0.0
61877018,2018-08-10,10000.0,8979.0,6424.0,13702.43,16424.0,22681.43,1.3809930589381394,0.0,0.0
61877028,2018-07-06,14105.0,26000.0,20712.21,26211.58,34817.21,52211.58,1.4995911504684034,0.0,0.0
61877168,2018-08-02,0.0,6610.0,10017.6,15273.83,10017.6,21883.83,2.1845382127455677,0.0,0.0
61877178,2018-08-14,0.0,4724.0,12526.52,18061.03,12526.52,22785.03,1.8189433298314295,0.0,0.0
61877228,2018-08-06,0.0,25000.0,23336.34,9986.97,23336.34,34986.97,1.499248382565561,0.0,0.0
61877288,2018-07-06,15000.0,42451.0,25733.85,0.0,40733.85,42451.0,1.042155357276565,0.0,0.0
61877318,2018-07-06,15000.0,39022.0,22997.49,0.0,37997.490000000005,39022.0,1.0269625704224146,0.0,0.0
61877328,2018-11-20,0.0,2758.0,9381.02,11355.61,9381.02,14113.61,1.5044856529460549,0.0,0.0
61877368,2018-09-05,10000.0,12282.0,9984.78,15433.63,19984.78,27715.629999999997,1.3868368828678623,0.0,0.0
61877378,2018-08-03,0.0,3208.0,9253.57,13106.83,9253.57,16314.83,1.7630849499166268,0.0,0.0
61877388,2018-11-20,0.0,3230.0,9299.16,14112.05,9299.16,17342.05,1.864905002172239,0.0,0.0
61877428,2018-08-03,10000.0,12417.0,9355.66,15168.18,19355.66,27585.18,1.4251738251240207,0.0,0.0
61877968,2018-07-25,0.0,5000.0,62770.07,37812.34,62770.07,42812.34,0.6820502191569963,0.0,0.0
61878108,2018-08-22,10000.0,20000.0,32375.06,25383.06,42375.06,45383.06,1.0709851502275158,0.0,0.0
61878298,2019-03-15,23676.0,12000.0,0.0,19491.31,23676.0,31491.31,1.3300941882074675,0.0,0.0
61878468,2018-07-05,0.0,10000.0,19464.9,20119.5,19464.9,30119.5,1.5473750186232653,0.0,0.0
61878508,2018-08-13,0.0,510.0,13019.95,22440.31,13019.95,22950.31,1.7627033897979638,0.0,0.0
61879098,2018-07-10,15000.0,41688.0,25763.6,0.0,40763.6,41688.0,1.0226770942703785,0.0,0.0
61879178,2018-07-11,20000.0,23714.0,20797.92,20041.82,40797.92,43755.82,1.0725012451615181,0.0,0.0
61879258,2018-07-11,0.0,16050.0,18681.24,11400.0,18681.24,27450.0,1.4693885416599752,0.0,0.0
61879268,2019-03-13,20050.0,12973.0,0.0,13507.78,20050.0,26480.78,1.320737157107232,0.0,0.0
61879278,2018-07-10,38443.0,54487.0,14937.68,8647.7,53380.68,63134.7,1.182725660295073,0.0,0.0
61879418,2018-07-09,100.0,19400.0,15897.19,590.97,15997.19,19990.97,1.249655095676178,0.0,0.0
61879488,2018-07-20,8816.0,19674.0,6653.75,3087.96,15469.75,22761.96,1.4713851225779342,0.0,0.0
61879568,2018-07-10,15000.0,33962.0,19081.64,0.0,34081.64,33962.0,0.9964896055471509,0.0,0.0
61879618,2018-07-10,7000.0,38402.0,42738.2,13391.83,49738.2,85195.83,1.7128852672593702,0.0,33402.0
61879628,2018-07-06,34140.0,62223.0,20319.24,5073.43,54459.240000000005,67296.43,1.235721064047166,0.0,0.0
61880198,2019-03-22,22200.0,15633.0,0.0,7910.26,22200.0,23543.260000000002,1.0605072072072073,0.0,0.0
61880308,2018-07-23,0.0,27964.0,27962.78,0.0,27962.78,27964.0,1.0000436294245423,0.0,0.0
61880458,2018-07-09,0.0,10000.0,284699.23,322076.22,284699.23,332076.22,1.1664106713600877,0.0,0.0
61880468,2018-07-19,40000.0,48000.0,39223.96,37873.29,79223.95999999999,85873.29000000001,1.0839307956835282,0.0,0.0
61880508,2018-07-09,0.0,39.0,38.7,0.0,38.7,39.0,1.0077519379844961,0.0,0.0
61880568,2018-07-25,0.0,19183.0,17713.13,0.0,17713.13,19183.0,1.0829819461608423,0.0,0.0
61880668,2018-07-24,13150.0,57000.0,152480.18,108785.58,165630.18,165785.58000000002,1.0009382348072073,0.0,0.0
61880868,2018-07-12,1000.0,31000.0,9516.71,9736.4,10516.71,40736.4,3.873492755814319,0.0,0.0
61881008,2018-07-11,0.0,11100.0,21365.61,14956.44,21365.61,26056.440000000002,1.2195504832298258,0.0,0.0
61881058,2018-09-13,0.0,985.0,985.0,0.0,985.0,985.0,1.0,0.0,0.0
61881278,2018-08-02,0.0,6642.0,8118.17,0.0,8118.17,6642.0,0.8181646848981975,0.0,0.0
61881688,2018-07-30,13017.0,23522.0,13526.42,0.0,26543.42,23522.0,0.8861706592443627,0.0,0.0
61881778,2018-07-12,0.0,5000.0,45160.31,42999.11,45160.31,47999.11,1.0628605073791566,0.0,0.0
61881808,2018-10-25,0.0,21870.0,19191.09,7827.11,19191.09,29697.11,1.5474425892432373,0.0,0.0
61881878,2018-10-23,203730.0,319781.0,213119.28,116878.66,416849.28,436659.66000000003,1.0475240835248654,0.0,0.0
61881898,2018-07-12,0.0,4200.0,17275.0,12972.0,17275.0,17172.0,0.9940376266280753,0.0,0.0
61881908,2018-08-17,16000.0,27467.0,14550.38,7837.68,30550.379999999997,35304.68,1.1556216322022836,0.0,0.0
61882008,2018-07-27,35856.0,44190.0,23442.02,25288.57,59298.020000000004,69478.57,1.1716844845746959,0.0,0.0
61882088,2018-08-02,0.0,4795.0,4799.83,0.0,4799.83,4795.0,0.9989937143607169,0.0,0.0
61882108,2019-10-28,29450.0,18786.0,0.0,11231.63,29450.0,30017.629999999997,1.019274363327674,0.0,0.0
61882168,2018-07-24,0.0,19179.0,19378.47,0.0,19378.47,19179.0,0.9897066177051129,0.0,0.0
61882298,2018-07-10,33016.0,32555.0,22677.25,29927.14,55693.25,62482.14,1.1218978960646038,0.0,0.0
61882908,2019-04-30,368460.0,16000.0,0.0,256692.69,368460.0,272692.69,0.7400876350214406,0.0,0.0
61883388,2018-07-24,0.0,12000.0,65999.27,52091.68,65999.27,64091.68,0.9710968015252289,0.0,0.0
61883428,2018-07-17,48300.0,42809.0,0.0,8839.1,48300.0,51648.1,1.06931884057971,0.0,0.0
61883668,2018-07-12,530.0,4334.0,6013.99,9254.74,6543.99,13588.74,2.0765221218247585,0.0,0.0
61883898,2018-07-19,0.0,18800.0,15864.27,8739.83,15864.27,27539.83,1.7359657897905167,0.0,0.0
61884008,2018-07-26,18350.0,16000.0,39104.4,54330.32,57454.4,70330.32,1.2241067698905568,0.0,0.0
61884088,2018-07-13,0.0,10980.0,23186.71,19655.57,23186.71,30635.57,1.3212555813222315,0.0,0.0
61884308,2018-07-20,0.0,11501.0,16083.95,7727.93,16083.95,19228.93,1.1955353007190397,0.0,0.0
61884318,2018-08-22,0.0,183732.0,1546468.18,2362909.87,1546468.18,2546641.87,1.6467470219788165,0.0,0.0
61884368,2018-08-29,13729.0,35997.0,30874.41,13728.85,44603.41,49725.85,1.1148441341144095,0.0,0.0
61884478,2018-11-16,1000.0,13924.0,12694.78,0.0,13694.78,13924.0,1.0167377643160387,0.0,0.0
61884528,2018-08-07,0.0,29446.0,21279.97,0.0,21279.97,29446.0,1.3837425522686357,0.0,0.0
61884608,2018-07-12,11775.0,5970.0,5056.21,9954.71,16831.21,15924.71,0.9461417212428578,0.0,0.0
61884908,2018-08-15,10985.0,11690.0,11173.31,10575.24,22158.309999999998,25455.239999999998,1.148789776837674,0.0,3190.0
61885118,2018-12-10,0.0,10000.0,19882.79,12722.54,19882.79,22722.54,1.1428245231177314,0.0,0.0
61885478,2018-07-17,1200.0,2010.0,7955.92,11692.08,9155.92,13702.08,1.4965268372812344,0.0,0.0
61885908,2018-07-16,0.0,1000000.0,1025771.11,25048.67,1025771.11,1025048.67,0.999295710326644,0.0,0.0
61886218,2018-07-19,0.0,11585.0,11584.84,0.0,11584.84,11585.0,1.0000138111531967,0.0,0.0
61886298,2018-07-19,2002.0,2012.0,44828.38,53081.52,46830.38,55093.52,1.1764482799413543,0.0,0.0
61886788,2019-01-24,80567.0,84097.0,22424.35,0.0,102991.35,84097.0,0.8165443020214804,0.0,0.0
61887008,2018-08-30,50.0,24300.0,24980.25,25.87,25030.25,24325.87,0.9718588507905433,0.0,0.0
61887068,2018-09-10,0.0,23221.0,24654.46,0.0,24654.46,23221.0,0.9418579843160224,0.0,0.0
61887128,2018-07-13,0.0,1001.0,45220.97,73121.14,45220.97,74122.14,1.6391099085225282,0.0,0.0
61887378,2018-07-16,0.0,10010.0,19564.97,11102.7,19564.97,21112.7,1.079107200266599,0.0,0.0
61887408,2018-07-20,100.0,85327.0,97237.71,0.0,97337.71,133077.0,1.3671679763166813,0.0,47750.0
61887958,2018-07-20,0.0,16500.0,31254.48,38563.79,31254.48,55063.79,1.7617887099705387,0.0,0.0
61887988,2018-07-20,100.0,3000.0,17280.99,23030.82,17380.99,26030.82,1.4976603749268596,0.0,0.0
61888088,2018-07-23,0.0,9000.0,10102.86,11462.59,10102.86,20462.59,2.025425473578769,0.0,0.0
61888218,2018-07-23,10010.0,20128.0,12283.75,10038.59,22293.75,30166.59,1.353141126997477,0.0,0.0
61888278,2018-07-25,21001.0,17000.0,20121.24,37854.79,41122.240000000005,54854.79,1.3339446002941473,0.0,0.0
61888788,2018-07-17,47615.0,45605.0,8241.05,9623.33,55856.05,55228.33,0.9887618261584913,0.0,0.0
61888798,2018-07-31,55000.0,63083.0,19468.35,0.0,74468.35,63083.0,0.8471115581317431,0.0,0.0
61888878,2018-08-08,0.0,6000.0,20214.1,15936.8,20214.1,21936.8,1.0852226910918616,0.0,0.0
61888978,2018-07-17,0.0,10000.0,6381.02,4668.79,6381.02,14668.79,2.2988158632945828,0.0,0.0
61888988,2018-08-15,57500.0,62303.0,0.0,0.0,57500.0,62303.0,1.0835304347826087,0.0,0.0
61889028,2018-07-17,8000.0,5500.0,15667.64,20050.27,23667.64,25550.27,1.079544475072293,0.0,0.0
61889178,2018-07-16,0.0,5000.0,40374.82,42011.51,40374.82,47011.51,1.1643769557362733,0.0,0.0
61889298,2018-07-16,140000.0,40000.0,67889.18,192405.15,207889.18,232405.15,1.117928071100189,0.0,0.0
61889728,2018-07-19,0.0,11450.0,15675.13,7840.63,15675.13,19290.63,1.2306519945927084,0.0,0.0
61889758,2018-07-19,144.0,5690.0,6089.69,133.68,6233.69,11349.68,1.820700098978294,0.0,5526.000000000001
61889908,2018-07-23,0.0,12748.0,9803.27,0.0,9803.27,12748.0,1.30038242341586,0.0,0.0
61889968,2018-07-25,330000.0,252375.0,18472.59,146374.7,348472.59,398749.7,1.1442785213034976,0.0,0.0
61890008,2018-07-19,0.0,35128.0,35803.14,9876.33,35803.14,45004.33,1.2569939396376966,0.0,0.0
61890018,2018-07-18,103000.0,8613.0,62953.64,146394.54,165953.64,155007.54,0.9340412177762416,0.0,0.0
61890118,2018-07-19,0.0,21596.0,22427.65,0.0,22427.65,21596.0,0.9629185402839797,0.0,0.0
61890318,2018-08-24,14900.0,35051.0,10000.0,10082.71,24900.0,45133.71,1.8125987951807228,0.0,0.0
61890478,2018-07-17,150682.0,98646.0,25584.0,113132.55,176266.0,211778.55,1.2014713557918146,0.0,0.0
61890798,2019-05-14,15000.0,14548.0,0.0,0.0,15000.0,14548.0,0.9698666666666667,0.0,0.0
61890928,2018-07-20,0.0,11325.0,11104.89,10528.7,11104.89,21853.7,1.967934846720679,0.0,0.0
61891018,2018-07-25,0.0,2000.0,28180.67,43035.75,28180.67,45035.75,1.598107851942484,0.0,0.0
61891058,2018-09-07,3571.0,2572.0,7394.71,9838.58,10965.71,12410.58,1.1317625580103796,0.0,0.0
61891168,2018-07-16,8000.0,2510.0,7247.63,18973.33,15247.630000000001,21483.33,1.4089619173602717,0.0,0.0
61891178,2018-10-24,39105.0,32987.0,0.0,13671.5,39105.0,46658.5,1.193159442526531,0.0,0.0
61891208,2018-07-27,0.0,22000.0,25902.12,22775.5,25902.12,44775.5,1.7286422887393003,0.0,0.0
61891298,2018-07-20,27344.0,39464.0,20000.54,19541.73,47344.54,59005.729999999996,1.24630485373815,0.0,0.0
61891458,2018-08-17,11700.0,15828.0,9847.62,5863.98,21547.620000000003,21691.98,1.006699579814383,0.0,0.0
61891488,2018-12-21,19000.0,15119.0,0.09,3821.2,19000.09,18940.2,0.9968479096677964,0.0,0.0
61891588,2018-07-26,30000.0,30000.0,202531.89,21323.42,232531.89,51323.42,0.22071561883404464,0.0,0.0
61891668,2018-07-19,0.0,2558.0,8562.09,0.0,8562.09,2558.0,0.2987588310797948,0.0,0.0
61891718,2018-07-23,11003.0,24000.0,5017.75,18601.89,16020.75,42601.89,2.6591695145358365,0.0,0.0
61891768,2018-08-17,33100.0,75104.0,36436.09,16228.42,69536.09,91332.42,1.3134534886847966,0.0,0.0
61891888,2018-07-23,1203000.0,667895.0,2343.61,4387.74,1205343.61,672282.74,0.5577519426182547,0.0,0.0
61892068,2018-08-01,22567.0,28692.0,14160.72,9942.13,36727.72,38634.13,1.0519065708407709,0.0,0.0
61892358,2018-07-20,20000.0,18994.0,15418.94,12593.07,35418.94,31587.07,0.8918129678640863,0.0,0.0
61892418,2018-08-08,45000.0,41000.0,17289.93,19978.26,62289.93,60978.259999999995,0.9789425032264444,0.0,0.0
61892818,2018-07-19,60000.0,41800.0,3137.52,32035.22,63137.52,73835.22,1.16943490970187,0.0,0.0
61893028,2018-07-26,0.0,18078.0,184812.44,73760.01,184812.44,91838.01,0.49692547752737853,0.0,0.0
