account_id,cash_in_first_day,asset_first_in,cash_out_first_day,cash_out_first_day_amount
61826578,2019-07-29,22000.39000000000000000000,2019-08-01,22000.42
61826668,2019-06-24,87916.97000000000000000000,2019-06-20,19126.97
61826678,2019-04-10,97401.21864477520000000000,2019-08-07,118589.0
61826718,2019-10-22,33179.77000000000000000000,2019-04-01,27682.89000000000000000000
61826728,2019-03-25,20489.86000000000000000000,2019-07-05,32008.33
61826758,2019-03-25,20538.94000000000000000000,2019-07-05,31579.67
61826868,2019-04-29,327.89000000000000000000,2019-08-07,3611.36
61827028,2019-06-04,29834.20000000000000000000,2019-05-06,14904.62000000000000000000
61827158,2019-06-04,33693.66000000000000000000,2019-07-25,41608.78
61827218,2019-03-07,6935.91000000000000000000,2019-08-30,14010.74
61827298,2019-06-25,112810.36000000000000000000,2019-08-23,97830.92
61827368,2019-10-30,13623.06000000000000000000,2019-07-10,16602.32
61827398,2019-04-26,56947.82000000000000000000,2019-08-13,60705.78
61827588,2019-05-31,14712.45000000000000000000,2019-06-04,14692.76
61827678,2019-03-01,20200.00000000000000000000,2019-07-04,24843.02
61827858,2019-02-14,3487.77000000000000000000,2019-02-15,2487.77000000000000000000
61828118,2019-03-06,6220.02000000000000000000,2019-07-29,22168.51
61828298,2019-02-13,5939.58000000000000000000,2019-09-18,124765.51000000001
61828308,2019-07-05,11000.00000000000000000000,2019-04-02,0E-20
61828598,2019-06-18,22868.22000000000000000000,2019-05-10,11077.55000000000000000000
61828698,2019-10-04,15000.00000000000000000000,2019-07-23,9127.86
61828828,2019-07-09,800.00000000000000000000,2019-02-18,0E-20
61828988,2019-06-03,147574.65000000000000000000,2019-08-05,150993.59
61829028,2019-03-04,7509.46000000000000000000,2019-12-10,21331.23
61829078,2019-12-11,24700.00000000000000000000,2019-07-23,11489.82
61829198,2019-04-03,104348.04000000000000000000,2019-10-09,86889.15
61829208,2019-07-23,20498.54000000000000000000,2019-11-01,33046.74
61829228,2019-04-03,52171.65000000000000000000,2019-06-28,52065.3
61829278,2019-07-08,10000.00000000000000000000,2019-03-29,0E-20
61829368,2019-04-30,16119.64000000000000000000,2019-02-15,18616.75000000000000000000
61829428,2019-04-04,53307.27296500000000000000,2019-06-28,55281.33
61829598,2019-02-01,8242.15000000000000000000,2019-02-22,3035.23000000000000000000
61829688,2019-03-08,17031.18000000000000000000,2019-07-03,173254.24
61829888,2019-05-20,3366.00000000000000000000,2019-05-15,0E-20
61829978,2019-07-10,15185.24000000000000000000,2019-07-10,17185.239999999998
61830328,2019-02-26,4621.53000000000000000000,2019-06-19,44458.759999999995
61830758,2019-10-10,4500.00000000000000000000,2019-11-12,5995.31
61831078,2019-02-13,79867.54000000000000000000,2019-03-18,83704.57000000000000000000
61831328,2019-08-06,34925.37000000000000000000,2019-08-30,46368.64
61831398,2019-02-25,13000.00000000000000000000,2019-06-11,23719.63
61831428,2019-02-26,609.83000000000000000000,2019-02-12,3038.57000000000000000000
61831568,2019-03-06,9950.38000000000000000000,2019-03-07,3950.38000000000000000000
61831658,2019-10-03,49796.60000000000000000000,2019-11-04,63607.89
61831768,2019-05-08,10000.00000000000000000000,2019-02-28,3540.27000000000000000000
61831868,2019-04-10,63957.80000000000000000000,2019-03-20,15176.30000000000000000000
61832108,2019-09-16,10000.00000000000000000000,2019-05-20,10729.29000000000000000000
61832308,2019-03-13,12740.64000000000000000000,2019-02-28,15765.67000000000000000000
61832398,2019-11-27,4000.00000000000000000000,2019-04-01,10846.36000000000000000000
61832418,2019-12-03,31916.34000000000000000000,2019-06-20,40733.02
61832498,2019-03-13,10793.92000000000000000000,2019-03-05,32.36000000000000000000
61832528,2019-04-02,19800.00000000000000000000,2019-08-13,36303.56
61832568,2019-02-01,4374.02000000000000000000,2019-03-27,36140.00000000000000000000
61832688,2019-02-01,10235.00000000000000000000,2019-09-12,32602.33
61832718,2019-06-17,18421.22848500000000000000,2019-08-21,17943.8
61832728,2019-07-05,26154.13000000000000000000,2019-11-04,31800.51
61832758,2019-02-22,6222.63000000000000000000,2019-06-17,10477.810000000001
61832778,2019-02-25,6352.75000000000000000000,2019-06-18,9952.89
61832918,2019-08-23,52827.34450837800000000000,2019-11-04,52918.18
61832928,2019-11-15,10000.00000000000000000000,2019-07-19,16737.61
61833388,2019-07-05,25553.66000000000000000000,2019-03-13,2955.10000000000000000000
61833528,2019-03-05,17449.51000000000000000000,2019-10-31,20255.08
61833728,2019-03-22,286777.19621500000000000000,2019-08-21,217187.11
61833798,2019-06-24,50005.85000000000000000000,2019-12-17,103143.64
61833878,2019-02-01,8016.50000000000000000000,2019-03-06,1865.85000000000000000000
61833928,2019-10-02,25000.00000000000000000000,2019-07-18,38143.83
61833978,2019-05-21,15145.10000000000000000000,2019-07-25,15707.84
61834078,2019-12-10,22882.86000000000000000000,2019-12-12,22877.86
61834098,2019-12-19,85000.00000000000000000000,2019-12-20,84995.0
61834228,2019-12-03,4387.02470274041200000000,2019-09-10,18548.84
61834458,2019-05-24,10050.00000000000000000000,2019-06-25,17255.940000000002
61834678,2019-03-18,395263.74000000000000000000,2019-12-12,1028633.58
61834798,2019-03-19,3524.67000000000000000000,2019-07-09,60181.09
61834908,2019-05-30,220432.43000000000000000000,2019-03-13,14523.77000000000000000000
61834918,2019-02-27,76410.44000000000000000000,2019-05-09,158875.57000000000000000000
61835108,2019-08-16,3331.06000000000000000000,2019-08-16,6662.12
61835118,2019-04-15,1270.12000000000000000000,2019-02-15,3376.36000000000000000000
61835288,2019-06-03,82251.11000000000000000000,2019-11-08,87858.51000000001
61835678,2019-03-29,5065.28518500000000000000,2019-03-08,0E-20
61835718,2019-09-03,10146.03000000000000000000,2019-08-30,10151.03
61835728,2019-04-16,55.69000000000000000000,2019-04-15,0E-20
61835818,2019-03-05,3210.61000000000000000000,2019-07-30,21824.2
61835998,2019-04-23,26175.16224500000000000000,2019-05-08,38236.05800000000000000000
61836018,2019-07-04,21959.69000000000000000000,2019-03-18,19976.22000000000000000000
61836318,2019-02-26,36574.18111018288400000000,2019-09-16,40009.58
61836458,2019-10-25,80388.08000000000000000000,2019-10-25,120399.08
61836588,2019-02-22,8085.87000000000000000000,2019-08-21,9098.07
61839788,2019-06-03,977.44000000000000000000,2019-10-31,70561.24
61840128,2019-05-10,13705.95221000000000000000,2019-11-15,17871.809999999998
61840208,2019-07-08,26459.87000000000000000000,2019-11-05,43127.35
61840328,2019-06-20,63874.10364500000000000000,2019-02-22,57393.22364500000000000000
61840568,2019-06-27,19927.62000000000000000000,2019-06-27,24422.62
61840578,2019-02-15,6303.23000000000000000000,2019-02-19,20838.52000000000000000000
61840688,2019-04-17,3000.81000000000000000000,2019-05-20,0E-20
61840798,2019-11-05,20599.12000000000000000000,2019-10-24,45892.03
61840818,2019-06-17,2703.84000000000000000000,2019-07-18,8305.43
61840998,2019-10-28,14948.10000000000000000000,2019-04-15,15648.52000000000000000000
61841228,2019-10-03,7789.15156000000000000000,2019-09-09,8530.119999999999
61841308,2019-11-22,10124.27000000000000000000,2019-11-20,10064.27
61841398,2019-07-04,18193.68000000000000000000,2019-07-05,18193.68
61841418,2019-06-19,6873.34000000000000000000,2019-06-26,6873.34
61841488,2019-09-19,13531.68000000000000000000,2019-06-18,19902.84
61841558,2019-07-02,2000.68000000000000000000,2019-09-02,5277.15
61841598,2019-05-09,19005.68000000000000000000,2019-03-04,6685.90000000000000000000
61841688,2019-03-27,23830.56000000000000000000,2019-03-28,0E-20
61841818,2019-10-16,7080.53000000000000000000,2019-10-16,9080.529999999999
61842268,2019-08-27,33148.99000000000000000000,2019-08-27,66307.98
61842278,2019-08-22,193.68000000000000000000,2019-08-22,22893.68
61842518,2019-07-05,34116.43000000000000000000,2019-04-02,10242.08000000000000000000
61842618,2019-02-27,3214.88093000000000000000,2019-04-01,400.00000000000000000000
61842658,2019-04-18,14428.47000000000000000000,2019-03-21,0.95000000000000000000
61842828,2019-10-02,32888.26000000000000000000,2019-07-18,72950.93
61843918,2019-05-20,9256.96000000000000000000,2019-04-18,2853.29000000000000000000
61843968,2019-04-24,23000.00000000000000000000,2019-05-17,6059.80000000000000000000
61844098,2019-07-09,18606.68000000000000000000,2019-07-10,19106.68
61844318,2019-07-29,23000.00000000000000000000,2019-07-04,21574.16
61844668,2019-12-23,9242.91000000000000000000,2019-12-23,13614.470000000001
61844868,2019-04-17,689657.68000000000000000000,2019-06-18,773227.56
61844898,2019-11-27,9955.81000000000000000000,2019-12-19,40694.04
61845178,2019-11-15,16261.29000000000000000000,2019-07-10,20351.52
61845218,2019-04-11,20726.80000000000000000000,2019-03-25,28726.57000000000000000000
61845228,2019-04-26,150480.10322000000000000000,2019-04-25,114702.34820000000000000000
61845608,2019-07-24,8864.59000000000000000000,2019-07-24,23864.59
61845778,2019-02-04,53636.39000000000000000000,2019-09-25,101558.86
61845868,2019-11-19,390000.00000000000000000000,2019-06-28,227514.31
61845988,2019-02-26,10252.42000000000000000000,2019-10-28,279414.76
61846088,2019-02-25,15700.49000000000000000000,2019-04-02,19592.03000000000000000000
61846568,2019-07-15,20000.00000000000000000000,2019-08-13,20000.29
61846658,2019-03-01,15938.40586409593400000000,2019-05-17,73952.11586409593400000000
61846898,2019-06-20,11676.40000000000000000000,2019-03-21,0E-20
61846958,2019-08-13,9000.00000000000000000000,2019-05-30,0E-20
61846968,2019-11-21,14335.51000000000000000000,2019-11-21,35335.51
61847008,2019-10-23,18000.00000000000000000000,2019-04-29,15625.09000000000000000000
61847088,2019-08-21,10000.00000000000000000000,2019-12-24,20652.879999999997
61847168,2019-02-01,7151.14000000000000000000,2019-04-17,5701.31000000000000000000
61847208,2019-04-24,10556.94000000000000000000,2019-07-17,12652.97
61847288,2019-11-21,3234.67000000000000000000,2019-08-21,6810.59
61847368,2019-09-18,50000.00000000000000000000,2019-12-06,108730.38
61847388,2019-08-12,20000.00000000000000000000,2019-08-30,23695.1
61847398,2019-05-20,6921.00000000000000000000,2019-05-15,0E-20
61847428,2019-02-19,8665.55000000000000000000,2019-03-05,303.59000000000000000000
61847498,2019-04-10,31496.31000000000000000000,2019-04-16,24518.60000000000000000000
61847678,2019-05-08,15755.00000000000000000000,2019-06-28,17171.36
61847768,2019-03-15,12952.27000000000000000000,2019-10-25,13342.22
61847798,2019-03-01,28477.19000000000000000000,2019-03-28,1620.45000000000000000000
61847878,2019-05-02,15015.00000000000000000000,2019-10-16,15010.0
61848398,2019-06-03,6427.05000000000000000000,2019-03-27,19703.23000000000000000000
61848478,2019-12-20,28282.38000000000000000000,2019-12-23,28282.379999999997
61848688,2019-10-02,28992.71000000000000000000,2019-07-18,48089.479999999996
61848698,2019-07-04,10000.00000000000000000000,2019-10-16,11452.0
61848708,2019-04-11,20699.88000000000000000000,2019-03-26,18699.70000000000000000000
61848718,2019-09-30,6742.85000000000000000000,2019-06-17,8281.29
61848788,2019-06-19,14084.98000000000000000000,2019-05-31,11225.40000000000000000000
61848858,2019-10-18,17378.96000000000000000000,2019-12-17,23236.2
61848978,2019-02-08,8500.00000000000000000000,2019-02-11,0E-20
61848988,2019-09-17,2520.67000000000000000000,2019-12-23,8879.05
61849028,2019-10-02,23345.04000000000000000000,2019-11-08,31995.29
61849118,2019-08-05,41620.06000000000000000000,2019-04-30,11419.31000000000000000000
61849178,2019-03-13,201562.16000000000000000000,2019-04-16,745131.79000000000000000000
61849188,2019-06-19,54214.75000000000000000000,2019-12-24,63116.15
61849278,2019-04-26,24985.77000000000000000000,2019-03-18,14500.00000000000000000000
61849308,2019-02-25,11756.22000000000000000000,2019-07-12,22990.0
61849368,2019-02-11,11854.58000000000000000000,2019-05-29,48275.61000000000000000000
61849378,2019-02-26,7738.80000000000000000000,2019-10-23,60264.08
61849388,2019-02-21,6243.92000000000000000000,2019-11-21,11003.119999999999
61849518,2019-04-17,31142.39000000000000000000,2019-10-21,37047.95
61849588,2019-03-04,45099.66000000000000000000,2019-03-20,20733.35000000000000000000
61849688,2019-02-18,5785.21000000000000000000,2019-05-22,5659.38000000000000000000
61849768,2019-07-10,39167.28000000000000000000,2019-07-11,39162.28
61849858,2019-07-04,20695.93000000000000000000,2019-04-12,13120.84000000000000000000
61849918,2019-03-04,6168.00000000000000000000,2019-12-10,26005.0
61850098,2019-06-27,8857.70000000000000000000,2019-06-28,8903.5
61850178,2019-02-26,1832.31275000000000000000,2019-04-09,3998.75566500000000000000
61850188,2019-06-06,10167.04000000000000000000,2019-09-05,12003.11
61850278,2019-10-15,20000.18000000000000000000,2019-11-04,19356.07
61850328,2019-04-08,5573.28000000000000000000,2019-03-22,0E-20
61850628,2019-03-04,23761.33000000000000000000,2019-07-25,34210.07
61850668,2019-05-20,14078.28000000000000000000,2019-07-09,28538.63
61850678,2019-05-03,36870.63592000000000000000,2019-12-24,34829.32
61851028,2019-02-15,4100.00000000000000000000,2019-02-12,0E-20
61851188,2019-12-11,39356.40000000000000000000,2019-12-12,30346.4
61851298,2019-04-15,3050.00000000000000000000,2019-02-26,644.47000000000000000000
61851328,2019-11-15,14802.11000000000000000000,2019-11-15,18802.11
61851528,2019-10-18,5000.00000000000000000000,2019-09-16,1399.7
61851588,2019-06-06,54730.54000000000000000000,2019-06-25,59383.2
61851778,2019-12-09,17348.49000000000000000000,2019-04-17,13671.25000000000000000000
61851798,2019-02-28,4751.37000000000000000000,2019-11-01,21229.6
61852068,2019-10-02,31298.43000000000000000000,2019-10-28,31293.43
61852358,2019-03-04,18095.66000000000000000000,2019-05-06,8060.31000000000000000000
61852378,2019-03-18,6333.97000000000000000000,2019-06-03,10744.08
61852418,2019-02-25,14716.83000000000000000000,2019-05-15,17345.78000000000000000000
61852568,2019-02-04,20000.00000000000000000000,2019-09-25,59621.75
61852588,2019-11-18,20000.00000000000000000000,2019-09-04,30002.43
61852628,2019-05-28,10268.69000000000000000000,2019-05-16,2727.00000000000000000000
61852658,2019-05-20,22269.90006230000000000000,2019-06-24,23401.56
61852788,2019-03-26,10000.00000000000000000000,2019-02-18,0E-20
61853108,2019-07-05,16288.13000000000000000000,2019-07-05,26298.129999999997
61853258,2019-10-02,31350.87000000000000000000,2019-09-23,18981.58
61853268,2019-10-02,31362.50000000000000000000,2019-09-23,22321.61
61853278,2019-09-23,20240.98403500000000000000,2019-09-26,1.3
61853288,2019-10-02,31494.22000000000000000000,2019-09-23,23276.78
61853558,2019-04-03,21683.28000000000000000000,2019-03-29,33483.28000000000000000000
61853718,2019-04-03,18863.37000000000000000000,2019-03-11,36650.96000000000000000000
61853858,2019-11-06,29995.00000000000000000000,2019-02-08,0E-20
61853898,2019-03-04,6940.95000000000000000000,2019-12-12,14335.91
61853908,2019-07-11,10001.00000000000000000000,2019-08-27,12098.550000000001
61853918,2019-07-10,10000.00000000000000000000,2019-08-23,16368.86
61853978,2019-10-25,28834.70000000000000000000,2019-10-28,28834.7
61854188,2019-02-18,52139.75000000000000000000,2019-07-31,52802.56
61854198,2019-11-18,20000.00000000000000000000,2019-09-09,29266.46
61854228,2019-02-15,15700.83000000000000000000,2019-06-04,23093.91
61854318,2019-06-04,38635.23000000000000000000,2019-06-18,45336.91
61854378,2019-06-18,150317.42000000000000000000,2019-02-12,266309.42764000000000000000
61854508,2019-02-15,16070.42000000000000000000,2019-06-04,23248.96
61854688,2019-04-15,3050.00000000000000000000,2019-02-26,644.59000000000000000000
61854758,2019-11-18,19000.00000000000000000000,2019-06-13,14295.34
61854898,2019-09-25,11703.97000000000000000000,2019-08-07,21260.35
61855288,2019-04-15,3050.00000000000000000000,2019-02-26,612.01000000000000000000
61855498,2019-03-14,63226.43954500000000000000,2019-03-11,53042.10954500000000000000
61855508,2019-11-12,12000.00000000000000000000,2019-08-30,27667.0
61855688,2019-12-05,16356.33000000000000000000,2019-12-02,16403.23
61855788,2019-06-12,39804.12000000000000000000,2019-07-15,51494.26
61855878,2019-03-13,13315.13556000000000000000,2019-09-12,38717.43
61856228,2019-10-17,18000.08000000000000000000,2019-10-23,17990.08
61856488,2019-12-20,19312.50000000000000000000,2019-11-29,19369.8
61857088,2019-08-08,8069.87000000000000000000,2019-07-17,28896.45
61857098,2019-12-04,29490.76000000000000000000,2019-06-04,26968.87
61857178,2019-06-25,18123.22000000000000000000,2019-12-02,13223.12
61857218,2019-10-28,9571.78270500000000000000,2019-10-28,21572.08
61857328,2019-04-17,40259.05000000000000000000,2019-03-14,6300.00000000000000000000
61857388,2019-10-29,39716.91000000000000000000,2019-10-29,62716.91
61857878,2019-06-19,5000.01000000000000000000,2019-10-31,3414.24
61857918,2019-11-12,10001.02000000000000000000,2019-09-09,28590.94
61857928,2019-06-21,161791.45000000000000000000,2019-08-02,125511.08
61858008,2019-05-24,11925.00000000000000000000,2019-03-05,0E-20
61858018,2019-12-02,15619.22000000000000000000,2019-07-23,17581.88
61858118,2019-03-04,5388.76000000000000000000,2019-02-11,7755.84000000000000000000
61858278,2019-02-15,2400.00000000000000000000,2019-10-17,22640.800000000003
